game_key,Project Name,Env Created,Engagement Type,Engagement Area Position X,Engagement Area Position Y,Engagement Area Size X,Engagement Area Size Y,Perceived Engagement Area Position X,Perceived Engagement Area Position Y,Perceived Engagement Area Size X,Perceived Engagement Area Size Y,Triggerzone Position X,Triggerzone Position Y,Triggerzone Size X,Triggerzone Size Y,Clickthrough,Clickthrough Area Position X,Clickthrough Area Position Y,Clickthrough Area Size X,Clickthrough Area Size Y,Perceived Clickthrough Area Position X,Perceived Clickthrough Area Position Y,Perceived Clickthrough Area Size X,Perceived Clickthrough Area Size Y,Adunit Size X,Adunit Size Y,Count,engagement,click_through
66d193efce3c62df33d13722aab88a6d/91d9ee589a5afe90d6b3,crew-clothing-swiping-glitter,production,"click,parallax-confetti-front-3,parallax-confetti-front-5,parallax-confetti-front-4,parallax-confetti-front-2,parallax-confetti-front-1,shake",2.0,0.0,1058.0,1920.0,,,,,,,,,True,0.0,0.0,514.0,134.0,278.0,1293.0,514.0,134.0,1080.0,1920.0,692,579,160
696041382ab226770edc7120b54f2292/dc7c962a63a220eae517,adunit-hoover-h-free-vacuum,production,"click,collide,slide",172.0,46.0,402.0,813.0,,,,,-530.0,0.0,600.0,900.0,True,0.0,0.0,343.0,92.0,232.0,788.0,343.0,92.0,600.0,900.0,,,
699fbc0a6677bd5cb831db83714463a5/dde0bc9deca0876cb099,crew-clothing-wreath,production,"click,shake",,,,,,,,,,,,,True,0.0,0.0,514.0,134.0,278.0,1353.0,514.0,134.0,1080.0,1920.0,726,588,90
6bdcd79f01cf47656572244068c2790b/d60c33d9222f405540a3,JW Marriott - Treatment - Cake MPU - German-imported,staging,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,500.0,600.0,500.0,600.0,500.0,"707,921","110,020","13,447"
6c2c0f1448eac5792efb11c9f529c917/0a3a1dc0d28bd61b66da,BMW - 3 Series - MOB-final-build-POST-motorshow,staging,"click,drag,collide",1.0,92.0,598.0,806.0,,,,,-650.0,0.0,600.0,900.0,True,0.0,0.0,316.0,59.0,140.0,770.0,316.0,59.0,600.0,900.0,,,
6cde49b33c248106af84eb9be5341706/c3abee86ce6c35ab4b18,MICHAEL-KORKS-FULLSCREEN-ENG-GTW-burst-3-LHR,staging,"drag,collide",110.0,100.0,299.0,900.0,,,,,600.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,"80,669","17,171",0
6cf5f596115586c54141324c49dc858d/34b196fd79e6eaf2bea0,adunit-hep2o-spring2019-mob,staging,"click,drag,collide",1.0,-308.0,500.0,1014.0,,,,,0.0,780.0,600.0,900.0,True,0.0,0.0,540.0,100.0,30.0,772.0,540.0,100.0,600.0,900.0,,,
6d0a255148cff830f2e0ca4ed83401db/1b9733c3c0c59470192f,ExxonMobil - Corporate 2019 - Phase II - FRENCH UK-v3,production,"click,drag,collide",2.0,63.0,595.0,835.0,,,,,0.0,950.0,600.0,900.0,True,0.0,0.0,598.0,112.0,,,,,600.0,900.0,"193,372","6,509","1,425"
6f4413d1aea7241782a1d3be9a234552/0fcd0022b880becef53f,standard-chartered-MOB,staging,"click,collide,slide",142.0,372.0,321.0,488.0,,,,,1.0,566.0,600.0,900.0,True,0.0,0.0,484.0,112.0,59.0,740.0,484.0,112.0,600.0,900.0,,,
6fe39a48061d098510b1731683296210,Cartier Panthere France-imported,staging,"click,drag,collide",0.0,0.0,600.0,500.0,,,,,0.0,-530.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
70e4b73c0e8dee253a9d29715a721926,adunit-which-eng-plus,production,"click,collide,slide",43.0,59.0,466.0,844.0,,,,,0.0,0.0,600.0,900.0,True,0.0,0.0,600.0,834.0,0.0,66.0,600.0,834.0,600.0,900.0,,,
730e42d4fd52d6caa9d771e73a6a270e/3305ed6dfbca49b9ff4c,ING Banking 3-imported,staging,"click,drag,collide",3.0,90.0,593.0,895.0,,,,,640.0,0.0,600.0,900.0,True,0.0,0.0,370.0,93.0,39.0,770.0,370.0,93.0,600.0,900.0,,,
735e2a9d1a4b1fa52cb31fe863746366/48b06721943a6880a15f,adunit-swarovski-remix-fall,testing,"click,tap",0.0,60.0,600.0,900.0,,,,,,,,,True,0.0,0.0,185.0,42.0,206.0,651.0,185.0,42.0,600.0,900.0,"629,873","18,427","4,951"
742700602f7eeeba98831557d8208c20/df055c4dd26b6413bd69,JW Marriott - Treatment - Cake MPU - Italian-imported,staging,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,500.0,600.0,500.0,600.0,500.0,"499,974","69,439","10,527"
744897c136d8ccc1efbe78b435fc4e80/6201b6a17b293098f6ad,adunit-clé-de-peau-lipstick,staging,"click,collide,slide",280.0,120.0,366.0,629.0,,,,,-360.0,0.0,600.0,900.0,True,0.0,0.0,600.0,85.0,0.0,815.0,600.0,85.0,600.0,900.0,,,
752201f49c84056d3204b43e7fb68539/341942732dbafa75ba28,max-factor-dmpu,staging,,,,,,,,,,,,,,,,,,,,,,,,,,,
75a3db1095cf60011700fee824289329/39924ccdf792c4c8b0c1,Nike Joyride - version VII-imported,staging,"click,drag,collide",66.0,174.0,467.0,588.0,,,,,670.0,0.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
7640f4986d694ce4ef6e67da4c356c06/b8c94f99e6e590fc34c2,adunit-fred-olsen-phase-2-mob,staging,"click,tilt",,,,,,,,,,,,,True,0.0,675.0,600.0,225.0,0.0,794.0,600.0,106.0,600.0,900.0,,,
78f6cf7344179fed4e995e9f46c8d1cb/5526aef4a8c348880cc6,ikea-arts-event-MPU,testing,"click,tap-and-hold",0.0,80.0,300.0,250.0,,,,,,,,,True,0.0,0.0,260.0,39.0,20.0,197.0,260.0,39.0,300.0,250.0,,,
7aa4ed738da5575e6790a49bc7378a9c/af70740544fec975c10d,chanel-coco-m,production,paint,0.0,0.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
7b46742a8ec0800244891fc309089155/d1dad171fadd528c8b79,ExxonMobil - Corporate 2019 - Phase II - FRENCH - TAP,production,"click,tap",0.0,75.0,600.0,900.0,,,,,,,,,True,0.0,0.0,598.0,112.0,,,,,600.0,900.0,"102,134","18,680","2,584"
7bace6c2c6d1a419945d9ab95c8ffbfa/c740b9a04b98451dd3c3,exxonmobil-vacuum-swipe-MPU-eng,production,"click,drag,collide",0.0,40.0,600.0,408.0,,,,,0.0,500.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"661,158","11,405","1,534"
7d8fbc6371160011bd3e5878ae4f0022/49b51b2f5ddf7577bb13,DKNY - BD - CHRISTMAS 2019 - Dubai,production,"drag,collide",9.0,69.0,582.0,821.0,,,,,0.0,960.0,600.0,900.0,,,,,,,,,,600.0,900.0,"1,786",78,0
7e460e199d53ac9ee11e74ec6f2d5aa9/4be3f188a565230c95e2,exxonmobil-vacuum-MPU-french-TAP,production,"click,tap",0.0,40.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"68,125","6,485",739
7fa123e61ab7089c3d2fc478c4920892/4f6427cd71720b350931,DKNY - BD - CHRISTMAS 2019 - Amsterdam,production,"drag,collide",9.0,69.0,582.0,821.0,,,,,0.0,960.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
81a44c47279b6bb8b1050a43b707fc5b/a373c5f551f6a7670586,adunit-wimbledon-champ2019-scrub-1-MPU,staging,"click,paint",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,266.0,58.0,167.0,358.0,266.0,58.0,600.0,500.0,"4,524","1,286",1
825735b6b920f2ddbb4b23d7739f4350/8c3bf581fff128216bb4,macallan-fly-v3,staging,"click,drag,collide",55.0,261.0,497.0,639.0,,,,,0.0,-691.0,600.0,900.0,True,0.0,0.0,265.0,64.0,166.0,581.0,265.0,64.0,600.0,900.0,"623,324","97,195","19,425"
825d6fae5130561956a2d9b9d62ab157/efdf44753e6a3db5aafc,adunit-east-kilbride-shopping-centre-burst-two,production,"click,drag,collide,parallax-girl,parallax-SNOW,parallax-bg-green,parallax-copy-1",112.0,158.0,364.0,259.0,,,,,0.0,-370.0,600.0,900.0,True,0.0,0.0,386.0,69.0,113.0,741.0,386.0,69.0,600.0,900.0,"304,148","40,512","9,023"
8276cabad6b8a0c3efc652bd356d6a27/d5f51ab1a99cafa122ed,bf5-rebuild-1-amended,production,"click,collide,slide",18.0,177.0,565.0,723.0,,,,,0.0,-786.0,600.0,900.0,True,0.0,0.0,243.0,74.0,178.0,678.0,243.0,74.0,600.0,900.0,,,
83cee451344f8e19c41aaba0eb3197f0/5962e1e0d9b24e4c3a35,all-new-ford-focus-int-copy,production,"click,tap",0.0,40.0,600.0,900.0,,,,,,,,,True,0.0,0.0,336.0,25.0,130.0,641.0,336.0,25.0,600.0,900.0,,,
840e9906f3866eab79cc7434d19fbbde/cd24498ce2008fc242ad,ExxonMobil - Corporate 2019 - Phase II - DUTCH -TAP,production,"click,tap",0.0,100.0,600.0,900.0,,,,,,,,,True,0.0,0.0,598.0,112.0,,,,,600.0,900.0,"134,043","16,917","2,352"
84666d0b5ea72d76b21919daba549d38/8790c2ecb67da74e6d4a,la-mer-moisture-restage-sea-italian,production,tap-and-hold,0.0,200.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,"375,830","56,152",0
859146d47e364393ab755e3375de4cd0/45dba464656c2e23cc38,vca-alhambra-christmas,production,"click,drag,collide",36.0,551.0,154.0,162.0,113.0,635.0,35.0,52.0,230.0,0.0,600.0,900.0,True,0.0,0.0,444.0,66.0,77.0,800.0,444.0,66.0,600.0,900.0,"6,687",102,9
896314956ff65cdb0a5e2280ffba9b05/ee3bd60124e3ceb61636,JW Marriott - Treatment - Cake MPU - ENG-imported,staging,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,500.0,600.0,500.0,600.0,500.0,"52,606","6,490",826
8984b6479aacd19faf910afb2dd57474/dee76cc060205431aceb,Visit-Britain-Loch-Ness-fr-vid-4,staging,"click,collide,slide",48.0,258.0,497.0,642.0,,,,,-620.0,0.0,600.0,900.0,True,0.0,0.0,334.0,71.0,131.0,639.0,334.0,71.0,600.0,900.0,"248,909","35,433","1,486"
8accf4374b0af0f306bb208981fa3c86/9014886025ccca0129ef,la-mer-moisture-restage-sea-eng,production,tap-and-hold,0.0,200.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,"279,806","43,140",0
8b8c0441de1110aa59b39f8478f94291/8d138557a2b19c1ab742,Chanel - Rouge Allure Ink Fusion - MPU - V1-imported,production,"click,drag,collide",3.0,4.0,590.0,490.0,,,,,0.0,-540.0,600.0,500.0,True,0.0,0.0,600.0,500.0,,,,,600.0,500.0,,,
8cbe878af522612e85e149a05258cbd7/3ee6a512364c8f85da3a,BUILD-Longchamp-creative-2-BURGUNDY,production,"click,slide,collide",19.0,504.0,567.0,396.0,,,,,0.0,-460.0,600.0,900.0,True,0.0,0.0,290.0,50.0,152.0,799.0,290.0,50.0,600.0,900.0,,,
8cf96e91f09c25b89909bacec3722e9a/bccae1e1100e3729e84f,mpu-bose-frames-sight-sound-FR,staging,"click,drag,collide",3.0,142.0,593.0,356.0,,,,,0.0,-420.0,600.0,500.0,True,0.0,0.0,600.0,900.0,1.0,-156.0,600.0,900.0,600.0,500.0,"223,320","83,699","53,647"
8d33cdc0291ebf4cc215f672a8b0841e/d030a88c48d9c13d69f2,estee-lauder-holiday-2018-fr-ist,staging,"drag,collide",60.0,167.0,497.0,729.0,,,,,600.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
8e2cbb81ca419056e0e08b0235328a01/4a7349580b0a5945093d,adunit-miu-miu-rose-MPU,testing,"click,collide,slide",1.0,63.0,300.0,121.0,,,,,0.0,-200.0,300.0,250.0,True,0.0,0.0,167.0,48.0,66.0,198.0,167.0,48.0,300.0,250.0,,,
917403864976d3d76f14272bab8531f1/351f7b8aa966682e3986,Holland & Barrett - Swap - social-imported,production,"click,shake",,,,,,,,,,,,,True,0.0,0.0,702.0,153.0,189.0,1003.0,702.0,153.0,1080.0,1920.0,,,
93ce4a44aea0e246c1b19a4362c909b0/e108221d3031c04df612,build-vca-poetic-complications-mpu.psd,staging,"click,tap-and-hold",0.0,50.0,600.0,500.0,,,,,,,,,True,0.0,0.0,377.0,58.0,111.0,421.0,377.0,58.0,600.0,500.0,"143,603","27,217",275
940bd5763b1aab9dd4c6bf9f7fd479da/7cc704500b5eea8b7c69,adunit-berghaus-warm,staging,"tap,click",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,159.0,600.0,368.0,175.0,410.0,218.0,45.0,600.0,900.0,,,
95e67106c4f56c20562b747c2f800396/5291801e9ca5b7e33bcd,el-oculus-mpu-rus,production,tap,0.0,0.0,600.0,500.0,293.0,292.0,33.0,49.0,,,,,,,,,,,,,,600.0,500.0,"20,004","4,425",0
9602f093bea09dac3f44e147e52eaae9/a360e3f665f72c61f1ac,el-oculus-mpu-rus-copy,production,tap,0.0,0.0,600.0,500.0,293.0,292.0,33.0,49.0,,,,,,,,,,,,,,600.0,500.0,"20,146","4,524",0
96185ede00ba67779814a7195fc71a7b/06dd29f6927e90720885,adunit-wimbledon-champ2019-scrub-2-MPU,testing,"click,paint",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,266.0,58.0,167.0,358.0,266.0,58.0,600.0,500.0,"3,071",842,1
97c5b46813154d72936083631afbd7bc/cdfb367b547143c302a0,Visit-Britain-Loch-Ness-fr-vid-3,testing,,,,,,,,,,,,,,,,,,,,,,,,,"341,225","44,389","1,999"
9939fa958745ab1e1c6bf887020b4cd6/2a9d269591d4b841340c,adunit-nike-joyride-MPU-eng,staging,"click,drag,collide",0.0,0.0,584.0,502.0,,,,,610.0,0.0,600.0,500.0,True,0.0,0.0,156.0,46.0,390.0,435.0,156.0,46.0,600.0,500.0,,,
99b029ca2366bf43dd92eb011e72bc0a/9aec31888af66c5be1bc,estee-lauder-holiday-2018-arabic-abu-dhabi,staging,"drag,collide",60.0,167.0,497.0,729.0,,,,,600.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
9aa22258ccbfa74ab9688ec75a6a000a/083f1e03c417cd84e05f,bodyshop-12days-mpu,staging,"drag,collide",0.0,29.0,300.0,209.0,,,,,0.0,253.0,301.0,30.0,,,,,,,,,,300.0,250.0,,,
9d614ab6b4c1abe6572c51c799c8ba7e/0894b02cf4395c2471aa,adunit-miu-miu-rose-mob,testing,"click,drag,collide",0.0,0.0,600.0,900.0,,,,,2.0,-911.0,600.0,900.0,True,0.0,0.0,288.0,76.0,154.0,811.0,288.0,76.0,600.0,900.0,,,
9d862a306d5a87351aa7a4282db5b997/22b723f2ae621879b323,build-crew-clothing-swiping-snow-rast,production,"click,collide,slide,parallax-snow-1,parallax-snow-2",102.0,236.0,984.0,1750.0,,,,,880.0,0.0,1080.0,1920.0,True,0.0,0.0,514.0,134.0,278.0,1353.0,514.0,134.0,1080.0,1920.0,,,
9e012b8a6089f003ea4772f1dbf139fa,adunit-Macalla-fly,staging,"click,drag,collide",55.0,261.0,497.0,639.0,,,,,0.0,-710.0,600.0,900.0,True,0.0,0.0,265.0,64.0,166.0,581.0,265.0,64.0,600.0,900.0,,,
a13c81d7f2e01a9ddbc07dc5dda281d4,uh,staging,,,,,,,,,,,,,,,,,,,,,,,,,,,
a252ef17e90f7538842b830563e321dc/dd57a0302ad3f18a9d86,la-mer-moisture-restage-sea-french,production,tap-and-hold,0.0,200.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,"133,327","15,853",0
a3f053a925ccccd8b534f65fbe8119fb/fb048cf85915401a9e8d,TEST,testing,"tap,click",0.0,0.0,183.0,360.0,211.0,563.0,183.0,360.0,,,,,True,0.0,0.0,599.0,229.0,0.0,671.0,599.0,229.0,600.0,900.0,,,
a4e1a8444df3089a71a9b09ab0208880/519f88928547d92387e4,adunit-soccer-aid-unicef,staging,"click,drag,collide",36.0,528.0,538.0,286.0,,,,,0.0,-480.0,600.0,900.0,True,0.0,0.0,598.0,344.0,0.0,529.0,598.0,344.0,600.0,900.0,,,
ac3d063eae10c90f982c6d98bcb03db3/b0ab0e91cde1a19d1c76,exxonmobil-vacuum-swipe-MPU-french-disclamer,production,"click,drag,collide",0.0,40.0,600.0,408.0,,,,,0.0,500.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
ae042b47c13f104d5a4d88fb8deb2801/c8e2ad5be71cce64b450,mpu-bose-frames-sight-sound-eng,staging,"click,drag,collide",3.0,142.0,593.0,356.0,,,,,0.0,-420.0,600.0,500.0,True,0.0,0.0,600.0,900.0,1.0,-156.0,600.0,900.0,600.0,500.0,"176,367","57,519","29,302"
b154802822c40332789d3c4f44effed1/7f6cd6002c694f813043,MICHAEL-KORKS-FULLSCREEN-ENG-GTW-burst-3-MAN,staging,"drag,collide",110.0,100.0,299.0,900.0,,,,,600.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,"67,148","14,976",0
b5649dec25cf904aa6ff0a0f747fb8e2,test,production,,,,,,,,,,,,,,,,,,,,,,,,,,,
b59de00b12617b134ffd584bd4f56652/daacc2cee9c05a3a71d7,exxonmobil-vacuum-MPU-dutch-TAP,production,"click,tap",0.0,50.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"199,457","4,084",442
b666856916cbedcd93e4bcac3eda9b30/b7d9b964faa55d5e0703,adunit-marriot-chef,staging,"drag,collide,click",0.0,254.0,600.0,624.0,,,,,2.0,909.0,595.0,67.0,True,16.0,419.0,569.0,295.0,,,,,600.0,900.0,,,
b6731bbe05ba5ccf1b597299330e7b3b/7465a4f2b579ff2758a6,crew-clothing-sockbag-kraken,production,"click,collide,slide",150.0,694.0,799.0,1205.0,,,,,0.0,-1360.0,1080.0,1920.0,True,0.0,0.0,514.0,134.0,283.0,1326.0,514.0,134.0,1080.0,1920.0,,,
b6d260c6c99b42f0c0dc092839de137a/62732a247cfbaf057a31,marriot-ballet-MOB,staging,"click,tap",3.0,110.0,597.0,450.0,,,,,,,,,True,0.0,0.0,569.0,295.0,16.0,419.0,569.0,295.0,600.0,900.0,,,
b7dd6cea8978be83100f3c7d7bf3d388/c80f37daaa54ef70f5a2,Nike Joyride - french,staging,"click,drag,collide",66.0,174.0,467.0,588.0,,,,,670.0,0.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
b8b830b8e881e85b7332157cc42ea014/4832ba90e9c81481e8d0,Visit-Britain-Loch-Ness-DE-vid-3,testing,"click,collide,slide",48.0,258.0,497.0,642.0,,,,,-620.0,0.0,600.0,900.0,True,0.0,0.0,334.0,71.0,131.0,639.0,334.0,71.0,600.0,900.0,"256,866","40,308","2,542"
b8e1ba1c95118e6989b4550a7240000b/72a7c7cb380aec7fca6a,bf5-rebuild-1-amended-copy-copy,production,"click,collide,slide",18.0,177.0,565.0,723.0,,,,,0.0,-786.0,600.0,900.0,True,0.0,0.0,243.0,74.0,178.0,678.0,243.0,74.0,600.0,900.0,,,
b9a2f197f97b065071c456f97e652d40/1eaeb79de7bb46a29e43,michael-kors-fragrance,testing,"parallax-product,collide,slide",0.0,110.0,478.0,686.0,,,,,0.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
b9b55faac888e324fd7e728bc21b9b59/cbf563557713f74133f0,east-kilbride-shopping-centre-1,testing,"click,collide,slide",69.0,132.0,464.0,751.0,,,,,5.0,-810.0,600.0,900.0,True,0.0,0.0,393.0,81.0,103.0,696.0,393.0,81.0,600.0,900.0,,,
bc2917992282f5fa231e17e49812e02c/1834d1e06380673bbbe1,adunit-Estee-Lauder-Breast-Cancer-Care-TAP,staging,"click,tap",0.0,0.0,514.0,602.0,43.0,450.0,514.0,602.0,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,"20,846","8,778","7,209"
bda9d065031c3fbb2a1762df3e3fc6db/82bb486f3a487305d5c7,adunit-nike-joyride-MPU-spanish,staging,"click,drag,collide",0.0,0.0,584.0,502.0,,,,,610.0,0.0,600.0,500.0,True,0.0,0.0,156.0,46.0,390.0,435.0,156.0,46.0,600.0,500.0,,,
c1e757b19cdc78a12d20ce8a4dce5edb/3252af2d240eaf0ead0c,adunit-MPU-bose-frames-tap-to-find,staging,"click,tap",10.0,-30.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
c241117fe19d7e0aa932beb41238bf9b/09287610632791527a88,adunit-ballymore-london-city,staging,"tap,click",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,-1.0,786.0,602.0,213.0,600.0,900.0,,,
c2a99ed73174ac45be17af872c1347c1/45a89f0db184770d3fb4,build-Chaumet-Josephine-2019-hk,staging,"click,drag,collide",60.0,244.0,505.0,670.0,,,,,0.0,-720.0,600.0,900.0,True,0.0,0.0,570.0,351.0,15.0,538.0,570.0,351.0,600.0,900.0,"39,732","9,493","1,794"
c2ac1d03d436e84ceeca6bf720dfb862/9ee6e0c19dc460e868c6,BUILD-network-rail-safety-campaign,production,"click,drag,collide",33.0,332.0,316.0,425.0,,,,,0.0,-610.0,600.0,900.0,True,0.0,0.0,245.0,69.0,176.0,567.0,245.0,69.0,600.0,900.0,"291,778","28,700","3,809"
c322f41173b7dfc8e431bdc6e5271928/eb91e7488c57b94e70c7,cle-de-peau-lipstick-new-copy,production,"click,collide,slide",95.0,204.0,349.0,581.0,,,,,520.0,0.0,600.0,900.0,True,0.0,0.0,600.0,85.0,0.0,813.0,600.0,85.0,600.0,900.0,"34,516",912,68
c381e47e95d07d56f251692bce80017c,Crew Clothing - Christmas Advent: Bauble - MOB-imported,production,"click,drag,collide",3.0,462.0,1068.0,1430.0,,,,,1320.0,0.0,1080.0,1920.0,True,0.0,0.0,514.0,134.0,283.0,1297.0,514.0,134.0,1080.0,1920.0,,,
c3fb688d1365a189e48cade810008478/553508356d5c5d68fad7,Grabpay 1-imported,staging,"click,drag,collide",2.0,232.0,600.0,900.0,,,,,0.0,-520.0,600.0,900.0,True,0.0,0.0,310.0,64.0,145.0,788.0,310.0,64.0,600.0,900.0,"89,067","5,061",230
c406c1fb53e32f0bd4f794bc2d30f546/feaf7c53307745a478d8,Lekker Boutique Travel,staging,"click,collide,slide",270.0,9.0,321.0,873.0,,,,,-410.0,0.0,600.0,900.0,True,0.0,0.0,251.0,59.0,173.0,813.0,251.0,59.0,600.0,900.0,,,
c4ee6c96789294f0dfc23e3eb19dced8/7447b28f2fb6a395f751,adludio-christmas-family,production,tap,0.0,0.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
c5a53a2e1cb1381e32f09b3596482d94/9059474414a3f963aef8,nike-joyride-mob,staging,"click,drag,collide",0.0,0.0,602.0,902.0,,,,,710.0,0.0,600.0,900.0,True,0.0,0.0,156.0,46.0,388.0,810.0,156.0,46.0,600.0,900.0,,,
c5ec3d59d8649a5cd1cecde9f3c5a967/fffd1d6ab82688fcb69e,vca-poetic-complications-copy,staging,"click,tap-and-hold",0.0,90.0,600.0,900.0,,,,,,,,,True,0.0,0.0,442.0,68.0,78.0,780.0,442.0,68.0,600.0,900.0,,,
c6206502f2c14deb1aff20e0f80db71e/1d096d4946e6a856e57c,adunit-pan-macmillan-man-didnt-call,staging,"click,drag,collide",85.0,259.0,488.0,641.0,,,,,0.0,-710.0,600.0,900.0,True,0.0,0.0,439.0,110.0,83.0,786.0,439.0,110.0,600.0,900.0,,,
c6791adca4a7ee98646f7f7b4286f948/4d56d9f688f301ef26b3,adunit-macallan-fly,staging,"click,drag,collide",55.0,261.0,497.0,639.0,,,,,0.0,-710.0,600.0,900.0,True,0.0,0.0,265.0,64.0,166.0,581.0,265.0,64.0,600.0,900.0,,,
c7d40be103ab0a5770509bd2a7d94677/6fa43b6982dc567722f6,adunit-mns-autumn-18,production,tap-and-hold,0.0,60.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
c7d892247c4a03a368ea2e5bab6fa511/22674fd8e49ca44c9e6c,adunit-antares-MOB,staging,"click,drag,collide",103.0,347.0,497.0,553.0,,,,,0.0,-630.0,600.0,900.0,True,0.0,0.0,600.0,100.0,1.0,800.0,600.0,100.0,600.0,900.0,"18,658","5,470",26
c7d9e8c6c74255695cbd48072509fac0/bb40dcaf02a6faac8eb0,Chanel - Rouge Allure Ink Fusion - MPU - V1-imported-copy,production,"click,drag,collide",3.0,4.0,590.0,490.0,,,,,0.0,-540.0,600.0,500.0,True,0.0,0.0,600.0,500.0,,,,,600.0,500.0,,,
c8b552af2abeef6913180e639d14a314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd34f3552ba262897c701a751edd4909/9dfde466582d5b7122ea,adunit-bose-frames-sight-sound-mob-GER,staging,"drag,collide,click",52.0,433.0,545.0,467.0,,,,,0.0,-510.0,600.0,900.0,True,0.0,0.0,350.0,80.0,124.0,779.0,350.0,80.0,600.0,900.0,"167,045","35,682","2,690"
cd6ced4d3abd6a9a2a83589ed697722a/1b92cc041003db3fb31c,adunit-nike-joyride-MPU-french,staging,"click,drag,collide",0.0,0.0,584.0,502.0,,,,,610.0,0.0,600.0,500.0,True,0.0,0.0,156.0,46.0,390.0,435.0,156.0,46.0,600.0,500.0,,,
cf7c2e2f57a3aed6d4407695b538b757/6d654f7588f320076f1b,BMW - 3 Series - MOB-final-build-motorshow,staging,,,,,,,,,,,,,,,,,,,,,,,,,"63,893","4,675",100
cfcd38c6ab1250e49fab4c3bab0955e9/34ae6af0f4a78e2b83fa,build-vca-poetic-complications-mpu.psd-copy,staging,"tap,click",0.0,0.0,1217.0,1008.0,-403.0,0.0,1217.0,1008.0,,,,,True,0.0,0.0,350.0,69.0,125.0,810.0,350.0,69.0,600.0,900.0,"13,830","2,575",418
d2761760297c71881bc4d1a762bcd4c0/832979797495f4dd8d75,ExxonMobil - Corporate 2019 - Phase II - ENG UK-TAP,production,"click,tap",0.0,95.0,600.0,900.0,,,,,,,,,True,0.0,0.0,598.0,112.0,,,,,600.0,900.0,"194,821","50,152","7,346"
d2db5b3d9bdb47c148e0fad37d0e3b90/dc7d38399a869cfeee18,adunit-nestle-gerber-premium-cereals,production,"click,parallax-bg,parallax-layer-3,parallax-layer-2,parallax-layer-1,collide,slide",99.0,402.0,414.0,499.0,,,,,0.0,-550.0,600.0,900.0,True,0.0,0.0,236.0,65.0,56.0,539.0,236.0,65.0,600.0,900.0,,,
d30bbcecc6175467950cee47f159726b/4894be124867a5bbf470,adunit-macallan-fly-speed-change,staging,,,,,,,,,,,,,,,,,,,,,,,,,,,
d35e486c83d5837a5e63c967c02fffa5/ff1bbfab75eae343e076,bf5-new-mpu-build-creative1,production,"click,collide,slide",40.0,170.0,510.0,330.0,,,,,0.0,-380.0,600.0,500.0,True,0.0,0.0,592.0,416.0,4.0,80.0,592.0,416.0,600.0,500.0,"950,947","103,767","29,688"
d621b25e72a75f67d93f5992362f5814/c77f7c18ce9cade30a62,ExxonMobil - Corporate 2019 - Phase II - FRENCH UK-v3-discl,production,"click,drag,collide",2.0,63.0,595.0,835.0,,,,,0.0,950.0,600.0,900.0,True,0.0,0.0,598.0,112.0,,,,,600.0,900.0,,,
